,geometry,Indicador_CHF,Indicador_CHF_Mod,Indicador_CHF_Mod2
226,"POLYGON ((-109.12775999999985 25.220541490096537, -108.12775999999985 25.220541490096537, -108.12775999999985 26.220541490096537, -109.12775999999985 26.220541490096537, -109.12775999999985 25.220541490096537))",0.0,,
227,"POLYGON ((-109.12775999999985 26.220541490096537, -108.12775999999985 26.220541490096537, -108.12775999999985 27.220541490096537, -109.12775999999985 27.220541490096537, -109.12775999999985 26.220541490096537))",0.0,,
228,"POLYGON ((-109.12775999999985 27.220541490096537, -108.12775999999985 27.220541490096537, -108.12775999999985 28.220541490096537, -109.12775999999985 28.220541490096537, -109.12775999999985 27.220541490096537))",0.0,,
229,"POLYGON ((-109.12775999999985 28.220541490096537, -108.12775999999985 28.220541490096537, -108.12775999999985 29.220541490096537, -109.12775999999985 29.220541490096537, -109.12775999999985 28.220541490096537))",0.0,,
230,"POLYGON ((-109.12775999999985 29.220541490096537, -108.12775999999985 29.220541490096537, -108.12775999999985 30.220541490096537, -109.12775999999985 30.220541490096537, -109.12775999999985 29.220541490096537))",0.0,,
231,"POLYGON ((-109.12775999999985 30.220541490096537, -108.12775999999985 30.220541490096537, -108.12775999999985 31.220541490096537, -109.12775999999985 31.220541490096537, -109.12775999999985 30.220541490096537))",0.0,,
232,"POLYGON ((-109.12775999999985 31.220541490096537, -108.12775999999985 31.220541490096537, -108.12775999999985 32.22054149009654, -109.12775999999985 32.22054149009654, -109.12775999999985 31.220541490096537))",0.0,,
233,"POLYGON ((-109.12775999999985 32.22054149009654, -108.12775999999985 32.22054149009654, -108.12775999999985 33.22054149009654, -109.12775999999985 33.22054149009654, -109.12775999999985 32.22054149009654))",0.0,,
234,"POLYGON ((-108.12775999999985 7.220541490096537, -107.12775999999985 7.220541490096537, -107.12775999999985 8.220541490096537, -108.12775999999985 8.220541490096537, -108.12775999999985 7.220541490096537))",0.0,,0.3795186878420144
235,"POLYGON ((-108.12775999999985 8.220541490096537, -107.12775999999985 8.220541490096537, -107.12775999999985 9.220541490096537, -108.12775999999985 9.220541490096537, -108.12775999999985 8.220541490096537))",0.0,,0.5680956823226629
236,"POLYGON ((-108.12775999999985 9.220541490096537, -107.12775999999985 9.220541490096537, -107.12775999999985 10.220541490096537, -108.12775999999985 10.220541490096537, -108.12775999999985 9.220541490096537))",0.0,,0.24693430752232473
237,"POLYGON ((-108.12775999999985 10.220541490096537, -107.12775999999985 10.220541490096537, -107.12775999999985 11.220541490096537, -108.12775999999985 11.220541490096537, -108.12775999999985 10.220541490096537))",0.0,,0.3317242980778588
238,"POLYGON ((-108.12775999999985 11.220541490096537, -107.12775999999985 11.220541490096537, -107.12775999999985 12.220541490096537, -108.12775999999985 12.220541490096537, -108.12775999999985 11.220541490096537))",0.0,,0.3577925456455075
239,"POLYGON ((-108.12775999999985 12.220541490096537, -107.12775999999985 12.220541490096537, -107.12775999999985 13.220541490096537, -108.12775999999985 13.220541490096537, -108.12775999999985 12.220541490096537))",0.0,,
240,"POLYGON ((-108.12775999999985 13.220541490096537, -107.12775999999985 13.220541490096537, -107.12775999999985 14.220541490096537, -108.12775999999985 14.220541490096537, -108.12775999999985 13.220541490096537))",0.0,,0.5543383247446326
241,"POLYGON ((-108.12775999999985 14.220541490096537, -107.12775999999985 14.220541490096537, -107.12775999999985 15.220541490096537, -108.12775999999985 15.220541490096537, -108.12775999999985 14.220541490096537))",0.0,,0.43067836853887
242,"POLYGON ((-108.12775999999985 15.220541490096537, -107.12775999999985 15.220541490096537, -107.12775999999985 16.220541490096537, -108.12775999999985 16.220541490096537, -108.12775999999985 15.220541490096537))",0.0,,0.5443757263304152
243,"POLYGON ((-108.12775999999985 16.220541490096537, -107.12775999999985 16.220541490096537, -107.12775999999985 17.220541490096537, -108.12775999999985 17.220541490096537, -108.12775999999985 16.220541490096537))",0.0,,
244,"POLYGON ((-108.12775999999985 17.220541490096537, -107.12775999999985 17.220541490096537, -107.12775999999985 18.220541490096537, -108.12775999999985 18.220541490096537, -108.12775999999985 17.220541490096537))",0.0,,
245,"POLYGON ((-108.12775999999985 18.220541490096537, -107.12775999999985 18.220541490096537, -107.12775999999985 19.220541490096537, -108.12775999999985 19.220541490096537, -108.12775999999985 18.220541490096537))",0.0,,
246,"POLYGON ((-108.12775999999985 19.220541490096537, -107.12775999999985 19.220541490096537, -107.12775999999985 20.220541490096537, -108.12775999999985 20.220541490096537, -108.12775999999985 19.220541490096537))",0.0,,
247,"POLYGON ((-108.12775999999985 20.220541490096537, -107.12775999999985 20.220541490096537, -107.12775999999985 21.220541490096537, -108.12775999999985 21.220541490096537, -108.12775999999985 20.220541490096537))",0.0,,
248,"POLYGON ((-108.12775999999985 21.220541490096537, -107.12775999999985 21.220541490096537, -107.12775999999985 22.220541490096537, -108.12775999999985 22.220541490096537, -108.12775999999985 21.220541490096537))",0.0,,0.923747785546194
249,"POLYGON ((-108.12775999999985 22.220541490096537, -107.12775999999985 22.220541490096537, -107.12775999999985 23.220541490096537, -108.12775999999985 23.220541490096537, -108.12775999999985 22.220541490096537))",0.0,,0.7551197142418762
250,"POLYGON ((-108.12775999999985 23.220541490096537, -107.12775999999985 23.220541490096537, -107.12775999999985 24.220541490096537, -108.12775999999985 24.220541490096537, -108.12775999999985 23.220541490096537))",0.0,,0.5051082667468161
251,"POLYGON ((-108.12775999999985 24.220541490096537, -107.12775999999985 24.220541490096537, -107.12775999999985 25.220541490096537, -108.12775999999985 25.220541490096537, -108.12775999999985 24.220541490096537))",0.0,,
252,"POLYGON ((-108.12775999999985 25.220541490096537, -107.12775999999985 25.220541490096537, -107.12775999999985 26.220541490096537, -108.12775999999985 26.220541490096537, -108.12775999999985 25.220541490096537))",0.0,,
253,"POLYGON ((-108.12775999999985 26.220541490096537, -107.12775999999985 26.220541490096537, -107.12775999999985 27.220541490096537, -108.12775999999985 27.220541490096537, -108.12775999999985 26.220541490096537))",0.0,,
254,"POLYGON ((-108.12775999999985 27.220541490096537, -107.12775999999985 27.220541490096537, -107.12775999999985 28.220541490096537, -108.12775999999985 28.220541490096537, -108.12775999999985 27.220541490096537))",0.0,,
255,"POLYGON ((-108.12775999999985 28.220541490096537, -107.12775999999985 28.220541490096537, -107.12775999999985 29.220541490096537, -108.12775999999985 29.220541490096537, -108.12775999999985 28.220541490096537))",0.0,,
256,"POLYGON ((-108.12775999999985 29.220541490096537, -107.12775999999985 29.220541490096537, -107.12775999999985 30.220541490096537, -108.12775999999985 30.220541490096537, -108.12775999999985 29.220541490096537))",0.0,,
257,"POLYGON ((-108.12775999999985 30.220541490096537, -107.12775999999985 30.220541490096537, -107.12775999999985 31.220541490096537, -108.12775999999985 31.220541490096537, -108.12775999999985 30.220541490096537))",0.0,,
258,"POLYGON ((-108.12775999999985 31.220541490096537, -107.12775999999985 31.220541490096537, -107.12775999999985 32.22054149009654, -108.12775999999985 32.22054149009654, -108.12775999999985 31.220541490096537))",0.0,,
259,"POLYGON ((-108.12775999999985 32.22054149009654, -107.12775999999985 32.22054149009654, -107.12775999999985 33.22054149009654, -108.12775999999985 33.22054149009654, -108.12775999999985 32.22054149009654))",0.0,,
260,"POLYGON ((-107.12775999999985 7.220541490096537, -106.12775999999985 7.220541490096537, -106.12775999999985 8.220541490096537, -107.12775999999985 8.220541490096537, -107.12775999999985 7.220541490096537))",0.0,,
261,"POLYGON ((-107.12775999999985 8.220541490096537, -106.12775999999985 8.220541490096537, -106.12775999999985 9.220541490096537, -107.12775999999985 9.220541490096537, -107.12775999999985 8.220541490096537))",0.0,,
262,"POLYGON ((-107.12775999999985 9.220541490096537, -106.12775999999985 9.220541490096537, -106.12775999999985 10.220541490096537, -107.12775999999985 10.220541490096537, -107.12775999999985 9.220541490096537))",0.0,,
263,"POLYGON ((-107.12775999999985 10.220541490096537, -106.12775999999985 10.220541490096537, -106.12775999999985 11.220541490096537, -107.12775999999985 11.220541490096537, -107.12775999999985 10.220541490096537))",0.0,,
264,"POLYGON ((-107.12775999999985 11.220541490096537, -106.12775999999985 11.220541490096537, -106.12775999999985 12.220541490096537, -107.12775999999985 12.220541490096537, -107.12775999999985 11.220541490096537))",0.0,,
265,"POLYGON ((-107.12775999999985 12.220541490096537, -106.12775999999985 12.220541490096537, -106.12775999999985 13.220541490096537, -107.12775999999985 13.220541490096537, -107.12775999999985 12.220541490096537))",0.0,,
266,"POLYGON ((-107.12775999999985 13.220541490096537, -106.12775999999985 13.220541490096537, -106.12775999999985 14.220541490096537, -107.12775999999985 14.220541490096537, -107.12775999999985 13.220541490096537))",0.0,,
267,"POLYGON ((-107.12775999999985 14.220541490096537, -106.12775999999985 14.220541490096537, -106.12775999999985 15.220541490096537, -107.12775999999985 15.220541490096537, -107.12775999999985 14.220541490096537))",0.0,,
268,"POLYGON ((-107.12775999999985 15.220541490096537, -106.12775999999985 15.220541490096537, -106.12775999999985 16.220541490096537, -107.12775999999985 16.220541490096537, -107.12775999999985 15.220541490096537))",0.0,,0.3414512939521869
269,"POLYGON ((-107.12775999999985 16.220541490096537, -106.12775999999985 16.220541490096537, -106.12775999999985 17.220541490096537, -107.12775999999985 17.220541490096537, -107.12775999999985 16.220541490096537))",0.0,,0.4304671857904857
270,"POLYGON ((-107.12775999999985 17.220541490096537, -106.12775999999985 17.220541490096537, -106.12775999999985 18.220541490096537, -107.12775999999985 18.220541490096537, -107.12775999999985 17.220541490096537))",0.0,,0.48019963542701144
271,"POLYGON ((-107.12775999999985 18.220541490096537, -106.12775999999985 18.220541490096537, -106.12775999999985 19.220541490096537, -107.12775999999985 19.220541490096537, -107.12775999999985 18.220541490096537))",0.0,,0.2727342603175305
272,"POLYGON ((-107.12775999999985 19.220541490096537, -106.12775999999985 19.220541490096537, -106.12775999999985 20.220541490096537, -107.12775999999985 20.220541490096537, -107.12775999999985 19.220541490096537))",0.0,,0.6088232197717129
273,"POLYGON ((-107.12775999999985 20.220541490096537, -106.12775999999985 20.220541490096537, -106.12775999999985 21.220541490096537, -107.12775999999985 21.220541490096537, -107.12775999999985 20.220541490096537))",0.0,,1.0201322176175593
274,"POLYGON ((-107.12775999999985 21.220541490096537, -106.12775999999985 21.220541490096537, -106.12775999999985 22.220541490096537, -107.12775999999985 22.220541490096537, -107.12775999999985 21.220541490096537))",0.0,,0.5719398370038457
275,"POLYGON ((-107.12775999999985 22.220541490096537, -106.12775999999985 22.220541490096537, -106.12775999999985 23.220541490096537, -107.12775999999985 23.220541490096537, -107.12775999999985 22.220541490096537))",0.0,,0.48961950470236165
276,"POLYGON ((-107.12775999999985 23.220541490096537, -106.12775999999985 23.220541490096537, -106.12775999999985 24.220541490096537, -107.12775999999985 24.220541490096537, -107.12775999999985 23.220541490096537))",0.0,,0.2610333029515438
277,"POLYGON ((-107.12775999999985 24.220541490096537, -106.12775999999985 24.220541490096537, -106.12775999999985 25.220541490096537, -107.12775999999985 25.220541490096537, -107.12775999999985 24.220541490096537))",0.0,,0.2985603017517351
278,"POLYGON ((-107.12775999999985 25.220541490096537, -106.12775999999985 25.220541490096537, -106.12775999999985 26.220541490096537, -107.12775999999985 26.220541490096537, -107.12775999999985 25.220541490096537))",0.0,,
279,"POLYGON ((-107.12775999999985 26.220541490096537, -106.12775999999985 26.220541490096537, -106.12775999999985 27.220541490096537, -107.12775999999985 27.220541490096537, -107.12775999999985 26.220541490096537))",0.0,,
280,"POLYGON ((-107.12775999999985 27.220541490096537, -106.12775999999985 27.220541490096537, -106.12775999999985 28.220541490096537, -107.12775999999985 28.220541490096537, -107.12775999999985 27.220541490096537))",0.0,,
281,"POLYGON ((-107.12775999999985 28.220541490096537, -106.12775999999985 28.220541490096537, -106.12775999999985 29.220541490096537, -107.12775999999985 29.220541490096537, -107.12775999999985 28.220541490096537))",0.0,,
282,"POLYGON ((-107.12775999999985 29.220541490096537, -106.12775999999985 29.220541490096537, -106.12775999999985 30.220541490096537, -107.12775999999985 30.220541490096537, -107.12775999999985 29.220541490096537))",0.0,,
283,"POLYGON ((-107.12775999999985 30.220541490096537, -106.12775999999985 30.220541490096537, -106.12775999999985 31.220541490096537, -107.12775999999985 31.220541490096537, -107.12775999999985 30.220541490096537))",0.0,,
284,"POLYGON ((-107.12775999999985 31.220541490096537, -106.12775999999985 31.220541490096537, -106.12775999999985 32.22054149009654, -107.12775999999985 32.22054149009654, -107.12775999999985 31.220541490096537))",0.0,,
285,"POLYGON ((-107.12775999999985 32.22054149009654, -106.12775999999985 32.22054149009654, -106.12775999999985 33.22054149009654, -107.12775999999985 33.22054149009654, -107.12775999999985 32.22054149009654))",0.0,,
286,"POLYGON ((-106.12775999999985 7.220541490096537, -105.12775999999985 7.220541490096537, -105.12775999999985 8.220541490096537, -106.12775999999985 8.220541490096537, -106.12775999999985 7.220541490096537))",0.0,,
287,"POLYGON ((-106.12775999999985 8.220541490096537, -105.12775999999985 8.220541490096537, -105.12775999999985 9.220541490096537, -106.12775999999985 9.220541490096537, -106.12775999999985 8.220541490096537))",0.0,,
288,"POLYGON ((-106.12775999999985 9.220541490096537, -105.12775999999985 9.220541490096537, -105.12775999999985 10.220541490096537, -106.12775999999985 10.220541490096537, -106.12775999999985 9.220541490096537))",0.0,,
289,"POLYGON ((-106.12775999999985 10.220541490096537, -105.12775999999985 10.220541490096537, -105.12775999999985 11.220541490096537, -106.12775999999985 11.220541490096537, -106.12775999999985 10.220541490096537))",0.0,,
290,"POLYGON ((-106.12775999999985 11.220541490096537, -105.12775999999985 11.220541490096537, -105.12775999999985 12.220541490096537, -106.12775999999985 12.220541490096537, -106.12775999999985 11.220541490096537))",0.0,,
291,"POLYGON ((-106.12775999999985 12.220541490096537, -105.12775999999985 12.220541490096537, -105.12775999999985 13.220541490096537, -106.12775999999985 13.220541490096537, -106.12775999999985 12.220541490096537))",0.0,,
292,"POLYGON ((-106.12775999999985 13.220541490096537, -105.12775999999985 13.220541490096537, -105.12775999999985 14.220541490096537, -106.12775999999985 14.220541490096537, -106.12775999999985 13.220541490096537))",0.0,,
293,"POLYGON ((-106.12775999999985 14.220541490096537, -105.12775999999985 14.220541490096537, -105.12775999999985 15.220541490096537, -106.12775999999985 15.220541490096537, -106.12775999999985 14.220541490096537))",0.0,,0.6538662007211534
294,"POLYGON ((-106.12775999999985 15.220541490096537, -105.12775999999985 15.220541490096537, -105.12775999999985 16.220541490096537, -106.12775999999985 16.220541490096537, -106.12775999999985 15.220541490096537))",0.00045045045045045046,0.3475564323679256,0.7135093555232378
295,"POLYGON ((-106.12775999999985 16.220541490096537, -105.12775999999985 16.220541490096537, -105.12775999999985 17.220541490096537, -106.12775999999985 17.220541490096537, -106.12775999999985 16.220541490096537))",0.0,,
296,"POLYGON ((-106.12775999999985 17.220541490096537, -105.12775999999985 17.220541490096537, -105.12775999999985 18.220541490096537, -106.12775999999985 18.220541490096537, -106.12775999999985 17.220541490096537))",0.0,,
297,"POLYGON ((-106.12775999999985 18.220541490096537, -105.12775999999985 18.220541490096537, -105.12775999999985 19.220541490096537, -106.12775999999985 19.220541490096537, -106.12775999999985 18.220541490096537))",0.0,,
298,"POLYGON ((-106.12775999999985 19.220541490096537, -105.12775999999985 19.220541490096537, -105.12775999999985 20.220541490096537, -106.12775999999985 20.220541490096537, -106.12775999999985 19.220541490096537))",0.0,,
299,"POLYGON ((-106.12775999999985 20.220541490096537, -105.12775999999985 20.220541490096537, -105.12775999999985 21.220541490096537, -106.12775999999985 21.220541490096537, -106.12775999999985 20.220541490096537))",0.0,,
300,"POLYGON ((-106.12775999999985 21.220541490096537, -105.12775999999985 21.220541490096537, -105.12775999999985 22.220541490096537, -106.12775999999985 22.220541490096537, -106.12775999999985 21.220541490096537))",0.0,,
301,"POLYGON ((-106.12775999999985 22.220541490096537, -105.12775999999985 22.220541490096537, -105.12775999999985 23.220541490096537, -106.12775999999985 23.220541490096537, -106.12775999999985 22.220541490096537))",0.0,,
302,"POLYGON ((-106.12775999999985 23.220541490096537, -105.12775999999985 23.220541490096537, -105.12775999999985 24.220541490096537, -106.12775999999985 24.220541490096537, -106.12775999999985 23.220541490096537))",0.0,,
303,"POLYGON ((-106.12775999999985 24.220541490096537, -105.12775999999985 24.220541490096537, -105.12775999999985 25.220541490096537, -106.12775999999985 25.220541490096537, -106.12775999999985 24.220541490096537))",0.0,,
304,"POLYGON ((-106.12775999999985 25.220541490096537, -105.12775999999985 25.220541490096537, -105.12775999999985 26.220541490096537, -106.12775999999985 26.220541490096537, -106.12775999999985 25.220541490096537))",0.0,,
305,"POLYGON ((-106.12775999999985 26.220541490096537, -105.12775999999985 26.220541490096537, -105.12775999999985 27.220541490096537, -106.12775999999985 27.220541490096537, -106.12775999999985 26.220541490096537))",0.0,,
306,"POLYGON ((-106.12775999999985 27.220541490096537, -105.12775999999985 27.220541490096537, -105.12775999999985 28.220541490096537, -106.12775999999985 28.220541490096537, -106.12775999999985 27.220541490096537))",0.0,,
307,"POLYGON ((-106.12775999999985 28.220541490096537, -105.12775999999985 28.220541490096537, -105.12775999999985 29.220541490096537, -106.12775999999985 29.220541490096537, -106.12775999999985 28.220541490096537))",0.0,,
308,"POLYGON ((-106.12775999999985 29.220541490096537, -105.12775999999985 29.220541490096537, -105.12775999999985 30.220541490096537, -106.12775999999985 30.220541490096537, -106.12775999999985 29.220541490096537))",0.0,,
309,"POLYGON ((-106.12775999999985 30.220541490096537, -105.12775999999985 30.220541490096537, -105.12775999999985 31.220541490096537, -106.12775999999985 31.220541490096537, -106.12775999999985 30.220541490096537))",0.0,,
310,"POLYGON ((-106.12775999999985 31.220541490096537, -105.12775999999985 31.220541490096537, -105.12775999999985 32.22054149009654, -106.12775999999985 32.22054149009654, -106.12775999999985 31.220541490096537))",0.0,,
311,"POLYGON ((-106.12775999999985 32.22054149009654, -105.12775999999985 32.22054149009654, -105.12775999999985 33.22054149009654, -106.12775999999985 33.22054149009654, -106.12775999999985 32.22054149009654))",0.0,,
312,"POLYGON ((-105.12775999999985 7.220541490096537, -104.12775999999985 7.220541490096537, -104.12775999999985 8.220541490096537, -105.12775999999985 8.220541490096537, -105.12775999999985 7.220541490096537))",0.0,,
313,"POLYGON ((-105.12775999999985 8.220541490096537, -104.12775999999985 8.220541490096537, -104.12775999999985 9.220541490096537, -105.12775999999985 9.220541490096537, -105.12775999999985 8.220541490096537))",0.0,,0.516533936745597
314,"POLYGON ((-105.12775999999985 9.220541490096537, -104.12775999999985 9.220541490096537, -104.12775999999985 10.220541490096537, -105.12775999999985 10.220541490096537, -105.12775999999985 9.220541490096537))",0.0,,0.6816395897598071
315,"POLYGON ((-105.12775999999985 10.220541490096537, -104.12775999999985 10.220541490096537, -104.12775999999985 11.220541490096537, -105.12775999999985 11.220541490096537, -105.12775999999985 10.220541490096537))",0.0,,0.3856455789768973
316,"POLYGON ((-105.12775999999985 11.220541490096537, -104.12775999999985 11.220541490096537, -104.12775999999985 12.220541490096537, -105.12775999999985 12.220541490096537, -105.12775999999985 11.220541490096537))",0.0,,0.45683727173702293
317,"POLYGON ((-105.12775999999985 12.220541490096537, -104.12775999999985 12.220541490096537, -104.12775999999985 13.220541490096537, -105.12775999999985 13.220541490096537, -105.12775999999985 12.220541490096537))",0.0,,0.3707291699400957
318,"POLYGON ((-105.12775999999985 13.220541490096537, -104.12775999999985 13.220541490096537, -104.12775999999985 14.220541490096537, -105.12775999999985 14.220541490096537, -105.12775999999985 13.220541490096537))",0.0,,0.3040467692075978
319,"POLYGON ((-105.12775999999985 14.220541490096537, -104.12775999999985 14.220541490096537, -104.12775999999985 15.220541490096537, -105.12775999999985 15.220541490096537, -105.12775999999985 14.220541490096537))",0.0,,0.2677925080066686
320,"POLYGON ((-105.12775999999985 15.220541490096537, -104.12775999999985 15.220541490096537, -104.12775999999985 16.220541490096537, -105.12775999999985 16.220541490096537, -105.12775999999985 15.220541490096537))",0.0,,0.20210026257288993
321,"POLYGON ((-105.12775999999985 16.220541490096537, -104.12775999999985 16.220541490096537, -104.12775999999985 17.220541490096537, -105.12775999999985 17.220541490096537, -105.12775999999985 16.220541490096537))",0.0,,0.2926686801546157
322,"POLYGON ((-105.12775999999985 17.220541490096537, -104.12775999999985 17.220541490096537, -104.12775999999985 18.220541490096537, -105.12775999999985 18.220541490096537, -105.12775999999985 17.220541490096537))",0.0,,0.1966232350368091
323,"POLYGON ((-105.12775999999985 18.220541490096537, -104.12775999999985 18.220541490096537, -104.12775999999985 19.220541490096537, -105.12775999999985 19.220541490096537, -105.12775999999985 18.220541490096537))",0.0,,0.31055970204988903
324,"POLYGON ((-105.12775999999985 19.220541490096537, -104.12775999999985 19.220541490096537, -104.12775999999985 20.220541490096537, -105.12775999999985 20.220541490096537, -105.12775999999985 19.220541490096537))",0.0,,
325,"POLYGON ((-105.12775999999985 20.220541490096537, -104.12775999999985 20.220541490096537, -104.12775999999985 21.220541490096537, -105.12775999999985 21.220541490096537, -105.12775999999985 20.220541490096537))",0.0,,
326,"POLYGON ((-105.12775999999985 21.220541490096537, -104.12775999999985 21.220541490096537, -104.12775999999985 22.220541490096537, -105.12775999999985 22.220541490096537, -105.12775999999985 21.220541490096537))",0.0,,0.5530706542549503
327,"POLYGON ((-105.12775999999985 22.220541490096537, -104.12775999999985 22.220541490096537, -104.12775999999985 23.220541490096537, -105.12775999999985 23.220541490096537, -105.12775999999985 22.220541490096537))",0.0,,0.7371101782648637
328,"POLYGON ((-105.12775999999985 23.220541490096537, -104.12775999999985 23.220541490096537, -104.12775999999985 24.220541490096537, -105.12775999999985 24.220541490096537, -105.12775999999985 23.220541490096537))",0.0,,
329,"POLYGON ((-105.12775999999985 24.220541490096537, -104.12775999999985 24.220541490096537, -104.12775999999985 25.220541490096537, -105.12775999999985 25.220541490096537, -105.12775999999985 24.220541490096537))",0.0,,
330,"POLYGON ((-105.12775999999985 25.220541490096537, -104.12775999999985 25.220541490096537, -104.12775999999985 26.220541490096537, -105.12775999999985 26.220541490096537, -105.12775999999985 25.220541490096537))",0.0,,
331,"POLYGON ((-105.12775999999985 26.220541490096537, -104.12775999999985 26.220541490096537, -104.12775999999985 27.220541490096537, -105.12775999999985 27.220541490096537, -105.12775999999985 26.220541490096537))",0.0,,
332,"POLYGON ((-105.12775999999985 27.220541490096537, -104.12775999999985 27.220541490096537, -104.12775999999985 28.220541490096537, -105.12775999999985 28.220541490096537, -105.12775999999985 27.220541490096537))",0.0,,
333,"POLYGON ((-105.12775999999985 28.220541490096537, -104.12775999999985 28.220541490096537, -104.12775999999985 29.220541490096537, -105.12775999999985 29.220541490096537, -105.12775999999985 28.220541490096537))",0.0,,
334,"POLYGON ((-105.12775999999985 29.220541490096537, -104.12775999999985 29.220541490096537, -104.12775999999985 30.220541490096537, -105.12775999999985 30.220541490096537, -105.12775999999985 29.220541490096537))",0.0,,
335,"POLYGON ((-105.12775999999985 30.220541490096537, -104.12775999999985 30.220541490096537, -104.12775999999985 31.220541490096537, -105.12775999999985 31.220541490096537, -105.12775999999985 30.220541490096537))",0.0,,
336,"POLYGON ((-105.12775999999985 31.220541490096537, -104.12775999999985 31.220541490096537, -104.12775999999985 32.22054149009654, -105.12775999999985 32.22054149009654, -105.12775999999985 31.220541490096537))",0.0,,
337,"POLYGON ((-105.12775999999985 32.22054149009654, -104.12775999999985 32.22054149009654, -104.12775999999985 33.22054149009654, -105.12775999999985 33.22054149009654, -105.12775999999985 32.22054149009654))",0.0,,
338,"POLYGON ((-104.12775999999985 7.220541490096537, -103.12775999999985 7.220541490096537, -103.12775999999985 8.220541490096537, -104.12775999999985 8.220541490096537, -104.12775999999985 7.220541490096537))",0.0,,
339,"POLYGON ((-104.12775999999985 8.220541490096537, -103.12775999999985 8.220541490096537, -103.12775999999985 9.220541490096537, -104.12775999999985 9.220541490096537, -104.12775999999985 8.220541490096537))",0.0,,1.3410587028814942
340,"POLYGON ((-104.12775999999985 9.220541490096537, -103.12775999999985 9.220541490096537, -103.12775999999985 10.220541490096537, -104.12775999999985 10.220541490096537, -104.12775999999985 9.220541490096537))",0.0,,
341,"POLYGON ((-104.12775999999985 10.220541490096537, -103.12775999999985 10.220541490096537, -103.12775999999985 11.220541490096537, -104.12775999999985 11.220541490096537, -104.12775999999985 10.220541490096537))",0.0,,
342,"POLYGON ((-104.12775999999985 11.220541490096537, -103.12775999999985 11.220541490096537, -103.12775999999985 12.220541490096537, -104.12775999999985 12.220541490096537, -104.12775999999985 11.220541490096537))",0.0,,
343,"POLYGON ((-104.12775999999985 12.220541490096537, -103.12775999999985 12.220541490096537, -103.12775999999985 13.220541490096537, -104.12775999999985 13.220541490096537, -104.12775999999985 12.220541490096537))",0.0,,
344,"POLYGON ((-104.12775999999985 13.220541490096537, -103.12775999999985 13.220541490096537, -103.12775999999985 14.220541490096537, -104.12775999999985 14.220541490096537, -104.12775999999985 13.220541490096537))",0.0,,
345,"POLYGON ((-104.12775999999985 14.220541490096537, -103.12775999999985 14.220541490096537, -103.12775999999985 15.220541490096537, -104.12775999999985 15.220541490096537, -104.12775999999985 14.220541490096537))",0.0,,
346,"POLYGON ((-104.12775999999985 15.220541490096537, -103.12775999999985 15.220541490096537, -103.12775999999985 16.220541490096537, -104.12775999999985 16.220541490096537, -104.12775999999985 15.220541490096537))",0.0,,
347,"POLYGON ((-104.12775999999985 16.220541490096537, -103.12775999999985 16.220541490096537, -103.12775999999985 17.220541490096537, -104.12775999999985 17.220541490096537, -104.12775999999985 16.220541490096537))",0.0,,
348,"POLYGON ((-104.12775999999985 17.220541490096537, -103.12775999999985 17.220541490096537, -103.12775999999985 18.220541490096537, -104.12775999999985 18.220541490096537, -104.12775999999985 17.220541490096537))",0.0,,
349,"POLYGON ((-104.12775999999985 18.220541490096537, -103.12775999999985 18.220541490096537, -103.12775999999985 19.220541490096537, -104.12775999999985 19.220541490096537, -104.12775999999985 18.220541490096537))",0.0,,
350,"POLYGON ((-104.12775999999985 19.220541490096537, -103.12775999999985 19.220541490096537, -103.12775999999985 20.220541490096537, -104.12775999999985 20.220541490096537, -104.12775999999985 19.220541490096537))",0.0,,
351,"POLYGON ((-104.12775999999985 20.220541490096537, -103.12775999999985 20.220541490096537, -103.12775999999985 21.220541490096537, -104.12775999999985 21.220541490096537, -104.12775999999985 20.220541490096537))",0.0,,
352,"POLYGON ((-104.12775999999985 21.220541490096537, -103.12775999999985 21.220541490096537, -103.12775999999985 22.220541490096537, -104.12775999999985 22.220541490096537, -104.12775999999985 21.220541490096537))",0.0,,
353,"POLYGON ((-104.12775999999985 22.220541490096537, -103.12775999999985 22.220541490096537, -103.12775999999985 23.220541490096537, -104.12775999999985 23.220541490096537, -104.12775999999985 22.220541490096537))",0.0,,
354,"POLYGON ((-104.12775999999985 23.220541490096537, -103.12775999999985 23.220541490096537, -103.12775999999985 24.220541490096537, -104.12775999999985 24.220541490096537, -104.12775999999985 23.220541490096537))",0.0,,
355,"POLYGON ((-104.12775999999985 24.220541490096537, -103.12775999999985 24.220541490096537, -103.12775999999985 25.220541490096537, -104.12775999999985 25.220541490096537, -104.12775999999985 24.220541490096537))",0.0,,0.5564929657129877
356,"POLYGON ((-104.12775999999985 25.220541490096537, -103.12775999999985 25.220541490096537, -103.12775999999985 26.220541490096537, -104.12775999999985 26.220541490096537, -104.12775999999985 25.220541490096537))",0.0,,
357,"POLYGON ((-104.12775999999985 26.220541490096537, -103.12775999999985 26.220541490096537, -103.12775999999985 27.220541490096537, -104.12775999999985 27.220541490096537, -104.12775999999985 26.220541490096537))",0.0,,
358,"POLYGON ((-104.12775999999985 27.220541490096537, -103.12775999999985 27.220541490096537, -103.12775999999985 28.220541490096537, -104.12775999999985 28.220541490096537, -104.12775999999985 27.220541490096537))",0.0,,
